date,sku_id,pin_code,units_sold,unit_cost,unit_margin,temperature,is_weekend,is_event
2024-06-09,1L_Cola,395001,142,10.5,4.2,32.03210324017726,1,0
2024-06-10,1L_Cola,395001,119,10.5,4.2,34.70728327868247,0,0
2024-06-11,1L_Cola,395001,151,10.5,4.2,35.064204456742544,0,1
2024-06-12,1L_Cola,395001,151,10.5,4.2,32.00711909524946,0,1
2024-06-13,1L_Cola,395001,109,10.5,4.2,34.323760914839795,0,0
2024-06-14,1L_Cola,395001,105,10.5,4.2,33.45487715029063,0,0
2024-06-15,1L_Cola,395001,132,10.5,4.2,31.222904791790064,1,0
2024-06-16,1L_Cola,395001,145,10.5,4.2,35.21440636985047,1,0
2024-06-17,1L_Cola,395001,120,10.5,4.2,35.41889336887221,0,0
2024-06-18,1L_Cola,395001,115,10.5,4.2,33.49374635632127,0,0
2024-06-19,1L_Cola,395001,121,10.5,4.2,37.1519216745591,0,0
2024-06-20,1L_Cola,395001,117,10.5,4.2,35.04178988389126,0,0
2024-06-21,1L_Cola,395001,109,10.5,4.2,33.57864927305265,0,0
2024-06-22,1L_Cola,395001,138,10.5,4.2,31.96136837062468,1,0
2024-06-23,1L_Cola,395001,145,10.5,4.2,35.51342491067689,1,0
2024-06-24,1L_Cola,395001,120,10.5,4.2,35.98403906400157,0,0
2024-06-25,1L_Cola,395001,119,10.5,4.2,33.9849310076401,0,0
2024-06-26,1L_Cola,395001,159,10.5,4.2,35.226154516645245,0,1
2024-06-27,1L_Cola,395001,121,10.5,4.2,38.135581896445395,0,0
2024-06-28,1L_Cola,395001,122,10.5,4.2,36.68045453405447,0,0
2024-01-01,1L_Cola,395002,118,10.5,4.2,15.168474066445311,0,1
2024-01-02,1L_Cola,395002,84,10.5,4.2,13.49524614582036,0,0
2024-01-03,1L_Cola,395002,87,10.5,4.2,13.949004231536165,0,0
2024-01-04,1L_Cola,395002,81,10.5,4.2,15.053563282020416,0,0
2024-01-05,1L_Cola,395002,105,10.5,4.2,11.60147282736942,0,1
2024-01-06,1L_Cola,395002,106,10.5,4.2,15.86423914882682,1,0
2024-01-07,1L_Cola,395002,155,10.5,4.2,16.807926173913277,1,1
2024-01-08,1L_Cola,395002,123,10.5,4.2,17.41917640098169,0,1
2024-01-09,1L_Cola,395002,83,10.5,4.2,12.386319691843099,0,0
2024-01-10,1L_Cola,395002,92,10.5,4.2,14.13617815463832,0,0
2024-01-11,1L_Cola,395002,88,10.5,4.2,17.38353284807153,0,0
2024-01-12,1L_Cola,395002,88,10.5,4.2,15.402634845288047,0,0
2024-01-13,1L_Cola,395002,108,10.5,4.2,17.129556178565117,1,0
2024-01-14,1L_Cola,395002,106,10.5,4.2,13.451345082266695,1,0
2024-01-15,1L_Cola,395002,94,10.5,4.2,18.725008495154867,0,0
2024-01-16,1L_Cola,395002,86,10.5,4.2,13.462545737166291,0,0
2024-01-17,1L_Cola,395002,76,10.5,4.2,10.120300588924714,0,0
2024-01-18,1L_Cola,395002,87,10.5,4.2,16.60878203806496,0,0
2024-01-19,1L_Cola,395002,80,10.5,4.2,16.744755283253284,0,0
2024-01-20,1L_Cola,395002,109,10.5,4.2,15.429088045977876,1,0
2024-01-21,1L_Cola,395002,119,10.5,4.2,17.45454462343716,1,0
2024-01-22,1L_Cola,395002,91,10.5,4.2,17.60475626198847,0,0
2024-01-23,1L_Cola,395002,91,10.5,4.2,17.473125670699456,0,0
2024-01-24,1L_Cola,395002,86,10.5,4.2,15.76730721556086,0,0
2024-01-25,1L_Cola,395002,85,10.5,4.2,15.495183147748275,0,0
2024-01-26,1L_Cola,395002,113,10.5,4.2,16.167824242027027,0,1
2024-01-27,1L_Cola,395002,154,10.5,4.2,15.445703567667826,1,1
2024-01-28,1L_Cola,395002,119,10.5,4.2,19.43910282394119,1,0
2024-01-29,1L_Cola,395002,89,10.5,4.2,16.650062298134788,0,0
2024-01-30,1L_Cola,395002,117,10.5,4.2,17.727323282932336,0,1
2024-01-31,1L_Cola,395002,80,10.5,4.2,19.180475652369715,0,0
2024-02-01,1L_Cola,395002,91,10.5,4.2,15.911569338938344,0,0
2024-02-02,1L_Cola,395002,82,10.5,4.2,15.071817770094446,0,0
2024-02-03,1L_Cola,395002,108,10.5,4.2,16.24491805773926,1,0
2024-02-04,1L_Cola,395002,119,10.5,4.2,18.530539387487377,1,0
2024-02-05,1L_Cola,395002,88,10.5,4.2,18.51665215049842,0,0
2024-02-06,1L_Cola,395002,128,10.5,4.2,19.036493511528324,0,1
2024-02-07,1L_Cola,395002,92,10.5,4.2,18.177210311712226,0,0
2024-02-08,1L_Cola,395002,86,10.5,4.2,13.63607007309733,0,0
2024-02-09,1L_Cola,395002,83,10.5,4.2,18.377118666725618,0,0
2024-02-10,1L_Cola,395002,125,10.5,4.2,20.710327484773664,1,0
2024-02-11,1L_Cola,395002,121,10.5,4.2,21.387492742461173,1,0
2024-02-12,1L_Cola,395002,89,10.5,4.2,19.23004831231524,0,0
2024-02-13,1L_Cola,395002,92,10.5,4.2,19.586628680273183,0,0
2024-02-14,1L_Cola,395002,117,10.5,4.2,20.564524736631107,0,1
2024-02-15,1L_Cola,395002,97,10.5,4.2,21.883415742661434,0,0
2024-02-16,1L_Cola,395002,86,10.5,4.2,19.621004202330198,0,0
2024-02-17,1L_Cola,395002,113,10.5,4.2,20.96825742420273,1,0
2024-02-18,1L_Cola,395002,109,10.5,4.2,18.812216862495788,1,0
2024-02-19,1L_Cola,395002,125,10.5,4.2,17.620819646571913,0,1
2024-02-20,1L_Cola,395002,88,10.5,4.2,19.306164780796088,0,0
2024-02-21,1L_Cola,395002,105,10.5,4.2,23.269432359912983,0,0
2024-02-22,1L_Cola,395002,92,10.5,4.2,21.762120870682697,0,0
2024-02-23,1L_Cola,395002,81,10.5,4.2,18.394577838934147,0,0
2024-02-24,1L_Cola,395002,116,10.5,4.2,22.169025208359255,1,0
2024-02-25,1L_Cola,395002,122,10.5,4.2,18.841405641859957,1,0
2024-02-26,1L_Cola,395002,94,10.5,4.2,21.89618498975896,0,0
2024-02-27,1L_Cola,395002,89,10.5,4.2,19.49865146237825,0,0
2024-02-28,1L_Cola,395002,91,10.5,4.2,19.084414992501628,0,0
2024-02-29,1L_Cola,395002,102,10.5,4.2,24.910116910570796,0,0
2024-03-01,1L_Cola,395002,99,10.5,4.2,21.13006643157839,0,0
2024-03-02,1L_Cola,395002,173,10.5,4.2,23.157162615601795,1,1
2024-03-03,1L_Cola,395002,119,10.5,4.2,22.197014021985353,1,0
2024-03-04,1L_Cola,395002,86,10.5,4.2,20.276043513096,0,0
2024-03-05,1L_Cola,395002,93,10.5,4.2,21.989267218158094,0,0
2024-03-06,1L_Cola,395002,94,10.5,4.2,20.624573590723475,0,0
2024-03-07,1L_Cola,395002,135,10.5,4.2,27.606015713184178,0,1
2024-03-08,1L_Cola,395002,94,10.5,4.2,24.518163577109856,0,0
2024-03-09,1L_Cola,395002,124,10.5,4.2,23.16266468719165,1,0
2024-03-10,1L_Cola,395002,124,10.5,4.2,24.381306788535646,1,0
2024-03-11,1L_Cola,395002,99,10.5,4.2,24.887674424239677,0,0
2024-03-12,1L_Cola,395002,96,10.5,4.2,25.06358373028322,0,0
2024-03-13,1L_Cola,395002,99,10.5,4.2,25.143642022940114,0,0
2024-03-14,1L_Cola,395002,95,10.5,4.2,25.15261129300841,0,0
2024-03-15,1L_Cola,395002,103,10.5,4.2,24.34406460314951,0,0
2024-03-16,1L_Cola,395002,134,10.5,4.2,27.410016034967175,1,0
2024-03-17,1L_Cola,395002,116,10.5,4.2,24.813325010240494,1,0
2024-03-18,1L_Cola,395002,129,10.5,4.2,24.75755928748458,0,1
2024-03-19,1L_Cola,395002,92,10.5,4.2,25.17454976718247,0,0
2024-03-20,1L_Cola,395002,97,10.5,4.2,25.487906395817,0,0
2024-03-21,1L_Cola,395002,128,10.5,4.2,21.970325604605314,0,1
2024-03-22,1L_Cola,395002,90,10.5,4.2,23.687222066666966,0,0
2024-03-23,1L_Cola,395002,121,10.5,4.2,25.309687151934444,1,0
2024-03-24,1L_Cola,395002,117,10.5,4.2,22.401646645714862,1,0
2024-03-25,1L_Cola,395002,102,10.5,4.2,25.901420963966387,0,0
2024-03-26,1L_Cola,395002,138,10.5,4.2,26.492418785911713,0,1
2024-03-27,1L_Cola,395002,94,10.5,4.2,23.681750918648365,0,0
2024-03-28,1L_Cola,395002,101,10.5,4.2,25.140064905053695,0,0
2024-03-29,1L_Cola,395002,103,10.5,4.2,29.106375796650347,0,0
2024-03-30,1L_Cola,395002,128,10.5,4.2,27.828313563265024,1,0
2024-03-31,1L_Cola,395002,138,10.5,4.2,27.878710595426014,1,0
2024-04-01,1L_Cola,395002,113,10.5,4.2,29.331343075728725,0,0
2024-04-02,1L_Cola,395002,94,10.5,4.2,25.597500107620977,0,0
2024-04-03,1L_Cola,395002,103,10.5,4.2,24.87157194223027,0,0
2024-04-04,1L_Cola,395002,110,10.5,4.2,29.528201984340072,0,0
2024-04-05,1L_Cola,395002,134,10.5,4.2,27.56767952805601,0,1
2024-04-06,1L_Cola,395002,131,10.5,4.2,26.214538525546043,1,0
2024-04-07,1L_Cola,395002,144,10.5,4.2,32.22828968995244,1,0
2024-04-08,1L_Cola,395002,94,10.5,4.2,24.997374562687526,0,0
2024-04-09,1L_Cola,395002,101,10.5,4.2,28.74471015373258,0,0
2024-04-10,1L_Cola,395002,109,10.5,4.2,28.156683151760728,0,0
2024-04-11,1L_Cola,395002,105,10.5,4.2,27.982354583285876,0,0
2024-04-12,1L_Cola,395002,136,10.5,4.2,24.43291023977706,0,1
2024-04-13,1L_Cola,395002,138,10.5,4.2,32.08174729465238,1,0
2024-04-14,1L_Cola,395002,174,10.5,4.2,26.32402172122288,1,1
2024-04-15,1L_Cola,395002,99,10.5,4.2,28.794451267035484,0,0
2024-04-16,1L_Cola,395002,110,10.5,4.2,28.623804576806783,0,0
2024-04-17,1L_Cola,395002,114,10.5,4.2,30.81260924856995,0,0
2024-04-18,1L_Cola,395002,101,10.5,4.2,26.59108969739039,0,0
2024-04-19,1L_Cola,395002,108,10.5,4.2,30.862100833763655,0,0
2024-04-20,1L_Cola,395002,126,10.5,4.2,30.466121773741836,1,0
2024-04-21,1L_Cola,395002,134,10.5,4.2,28.910191718062283,1,0
2024-04-22,1L_Cola,395002,112,10.5,4.2,31.231826127769068,0,0
2024-04-23,1L_Cola,395002,108,10.5,4.2,30.5626486865077,0,0
2024-04-24,1L_Cola,395002,119,10.5,4.2,34.275713782484665,0,0
2024-04-25,1L_Cola,395002,106,10.5,4.2,30.42619515108341,0,0
2024-04-26,1L_Cola,395002,108,10.5,4.2,29.03439411597162,0,0
2024-04-27,1L_Cola,395002,131,10.5,4.2,32.02958125691202,1,0
2024-04-28,1L_Cola,395002,181,10.5,4.2,30.59435142336237,1,1
2024-04-29,1L_Cola,395002,108,10.5,4.2,31.352905819748482,0,0
2024-04-30,1L_Cola,395002,107,10.5,4.2,28.985480142410378,0,0
2024-05-01,1L_Cola,395002,109,10.5,4.2,32.82537683513351,0,0
2024-05-02,1L_Cola,395002,108,10.5,4.2,30.804351892810452,0,0
2024-05-03,1L_Cola,395002,154,10.5,4.2,32.40228413154077,0,1
2024-05-04,1L_Cola,395002,140,10.5,4.2,36.194026848849504,1,0
2024-05-05,1L_Cola,395002,127,10.5,4.2,31.62251482132575,1,0
2024-05-06,1L_Cola,395002,121,10.5,4.2,33.724824325959,0,0
2024-05-07,1L_Cola,395002,156,10.5,4.2,31.99172188320365,0,1
2024-05-08,1L_Cola,395002,102,10.5,4.2,31.1709748003227,0,0
2024-05-09,1L_Cola,395002,118,10.5,4.2,35.22566614933165,0,0
2024-05-10,1L_Cola,395002,103,10.5,4.2,28.961068366118145,0,0
2024-05-11,1L_Cola,395002,142,10.5,4.2,34.8179858903816,1,0
2024-05-12,1L_Cola,395002,133,10.5,4.2,28.9692489321441,1,0
2024-05-13,1L_Cola,395002,113,10.5,4.2,34.798805558345386,0,0
2024-05-14,1L_Cola,395002,108,10.5,4.2,33.14393672574648,0,0
2024-05-15,1L_Cola,395002,144,10.5,4.2,31.30688669423085,0,1
2024-05-16,1L_Cola,395002,106,10.5,4.2,32.49763363780452,0,0
2024-05-17,1L_Cola,395002,110,10.5,4.2,34.77882097025819,0,0
2024-05-18,1L_Cola,395002,144,10.5,4.2,37.451052084306255,1,0
2024-05-19,1L_Cola,395002,130,10.5,4.2,30.45915635933593,1,0
2024-05-20,1L_Cola,395002,113,10.5,4.2,31.876995450649712,0,0
2024-05-21,1L_Cola,395002,116,10.5,4.2,31.09828979996445,0,0
2024-05-22,1L_Cola,395002,109,10.5,4.2,33.46243431787957,0,0
2024-05-23,1L_Cola,395002,117,10.5,4.2,35.763113688444406,0,0
2024-05-24,1L_Cola,395002,111,10.5,4.2,31.093957316419317,0,0
2024-05-25,1L_Cola,395002,141,10.5,4.2,34.045960232334245,1,0
2024-05-26,1L_Cola,395002,142,10.5,4.2,35.915054662047936,1,0
2024-05-27,1L_Cola,395002,155,10.5,4.2,33.36818928980424,0,1
2024-05-28,1L_Cola,395002,108,10.5,4.2,29.0669891225377,0,0
2024-05-29,1L_Cola,395002,108,10.5,4.2,34.73626858182224,0,0
2024-05-30,1L_Cola,395002,122,10.5,4.2,36.87012496306326,0,0
2024-05-31,1L_Cola,395002,115,10.5,4.2,32.31385651497333,0,0
2024-06-01,1L_Cola,395002,131,10.5,4.2,30.953389994938505,1,0
2024-06-02,1L_Cola,395002,190,10.5,4.2,35.20165191775701,1,1
2024-06-03,1L_Cola,395002,159,10.5,4.2,35.30665080579968,0,1
2024-06-04,1L_Cola,395002,111,10.5,4.2,33.68294224832144,0,0
2024-06-05,1L_Cola,395002,117,10.5,4.2,33.34922306019185,0,0
2024-06-06,1L_Cola,395002,126,10.5,4.2,34.80930938670025,0,0
2024-06-07,1L_Cola,395002,107,10.5,4.2,32.60399153733096,0,0
2024-06-08,1L_Cola,395002,178,10.5,4.2,32.64141444494572,1,1
2024-06-09,1L_Cola,395002,144,10.5,4.2,36.20348473343393,1,0
2024-06-10,1L_Cola,395002,114,10.5,4.2,32.57590635362255,0,0
2024-06-11,1L_Cola,395002,108,10.5,4.2,31.447711493292342,0,0
2024-06-12,1L_Cola,395002,120,10.5,4.2,33.56709278950801,0,0
2024-06-13,1L_Cola,395002,106,10.5,4.2,34.01337054432075,0,0
2024-06-14,1L_Cola,395002,119,10.5,4.2,35.88331174797558,0,0
2024-06-15,1L_Cola,395002,136,10.5,4.2,33.77822934169827,1,0
2024-06-16,1L_Cola,395002,153,10.5,4.2,37.82909393495265,1,0
2024-06-17,1L_Cola,395002,125,10.5,4.2,35.163136397526884,0,0
2024-06-18,1L_Cola,395002,108,10.5,4.2,33.38115357651706,0,0
2024-06-19,1L_Cola,395002,113,10.5,4.2,35.83670383913927,0,0
2024-06-20,1L_Cola,395002,165,10.5,4.2,37.80236377244023,0,1
2024-06-21,1L_Cola,395002,115,10.5,4.2,36.296362991945855,0,0
2024-06-22,1L_Cola,395002,136,10.5,4.2,31.9826365523307,1,0
2024-06-23,1L_Cola,395002,139,10.5,4.2,34.21122906474922,1,0
2024-06-24,1L_Cola,395002,106,10.5,4.2,35.46698943004509,0,0
2024-06-25,1L_Cola,395002,116,10.5,4.2,36.16449922927934,0,0
2024-06-26,1L_Cola,395002,110,10.5,4.2,34.56617525523337,0,0
2024-06-27,1L_Cola,395002,111,10.5,4.2,34.26980538882016,0,0
2024-06-28,1L_Cola,395002,127,10.5,4.2,38.47719861414805,0,0
2024-01-01,1L_Cola,395003,83,10.5,4.2,12.70850279638492,0,0
2024-01-02,1L_Cola,395003,78,10.5,4.2,16.88540582177175,0,0
2024-01-03,1L_Cola,395003,86,10.5,4.2,16.88010457358835,0,0
2024-01-04,1L_Cola,395003,90,10.5,4.2,16.02270321258923,0,0
2024-01-05,1L_Cola,395003,84,10.5,4.2,14.726085394910347,0,0
2024-01-06,1L_Cola,395003,102,10.5,4.2,14.213178265065444,1,0
2024-01-07,1L_Cola,395003,120,10.5,4.2,21.387623687665915,1,0
2024-01-08,1L_Cola,395003,98,10.5,4.2,18.033395287202147,0,0
2024-01-09,1L_Cola,395003,93,10.5,4.2,16.56517154401803,0,0
2024-01-10,1L_Cola,395003,87,10.5,4.2,16.75615730652668,0,0
2024-01-11,1L_Cola,395003,90,10.5,4.2,15.473674644202232,0,0
2024-01-12,1L_Cola,395003,85,10.5,4.2,16.446046171152368,0,0
2024-01-13,1L_Cola,395003,103,10.5,4.2,15.399120856996277,1,0
2024-01-14,1L_Cola,395003,105,10.5,4.2,14.227049003453013,1,0
2024-01-15,1L_Cola,395003,95,10.5,4.2,16.738654634426176,0,0
2024-01-16,1L_Cola,395003,84,10.5,4.2,15.453127163059719,0,0
2024-01-17,1L_Cola,395003,86,10.5,4.2,16.999513881470047,0,0
2024-01-18,1L_Cola,395003,87,10.5,4.2,17.454784134988913,0,0
2024-01-19,1L_Cola,395003,97,10.5,4.2,17.272700606326943,0,0
2024-01-20,1L_Cola,395003,118,10.5,4.2,14.559598157278893,1,0
2024-01-21,1L_Cola,395003,123,10.5,4.2,15.667095457514554,1,0
2024-01-22,1L_Cola,395003,115,10.5,4.2,16.003636115179404,0,1
2024-01-23,1L_Cola,395003,91,10.5,4.2,18.63992717503134,0,0
2024-01-24,1L_Cola,395003,82,10.5,4.2,18.622143354860686,0,0
2024-01-25,1L_Cola,395003,93,10.5,4.2,15.465449700428046,0,0
2024-01-26,1L_Cola,395003,78,10.5,4.2,14.469379296902567,0,0
2024-01-27,1L_Cola,395003,122,10.5,4.2,21.943976405123273,1,0
2024-01-28,1L_Cola,395003,150,10.5,4.2,18.062961140013638,1,1
2024-01-29,1L_Cola,395003,81,10.5,4.2,14.550616729652148,0,0
2024-01-30,1L_Cola,395003,82,10.5,4.2,16.28739390687249,0,0
2024-01-31,1L_Cola,395003,88,10.5,4.2,19.573045713893244,0,0
2024-02-01,1L_Cola,395003,92,10.5,4.2,21.822715316099995,0,0
2024-02-02,1L_Cola,395003,92,10.5,4.2,21.50548996778444,0,0
2024-02-03,1L_Cola,395003,120,10.5,4.2,18.662662131924062,1,0
2024-02-04,1L_Cola,395003,102,10.5,4.2,12.733921251449772,1,0
2024-02-05,1L_Cola,395003,90,10.5,4.2,18.136223340957653,0,0
2024-02-06,1L_Cola,395003,92,10.5,4.2,16.22777190708547,0,0
2024-02-07,1L_Cola,395003,87,10.5,4.2,18.555028140383936,0,0
2024-02-08,1L_Cola,395003,83,10.5,4.2,16.72301174492414,0,0
2024-02-09,1L_Cola,395003,88,10.5,4.2,17.829475312777785,0,0
2024-02-10,1L_Cola,395003,125,10.5,4.2,20.496434748904655,1,0
2024-02-11,1L_Cola,395003,117,10.5,4.2,18.44599015893391,1,0
2024-02-12,1L_Cola,395003,87,10.5,4.2,18.45337983437879,0,0
2024-02-13,1L_Cola,395003,125,10.5,4.2,19.091588031378503,0,1
2024-02-14,1L_Cola,395003,93,10.5,4.2,24.574568619148774,0,0
2024-02-15,1L_Cola,395003,91,10.5,4.2,17.251712816775477,0,0
2024-02-16,1L_Cola,395003,94,10.5,4.2,20.181221093597276,0,0
2024-02-17,1L_Cola,395003,121,10.5,4.2,23.283084894734763,1,0
2024-02-18,1L_Cola,395003,114,10.5,4.2,19.807049255443864,1,0
2024-02-19,1L_Cola,395003,91,10.5,4.2,22.509382263237484,0,0
2024-02-20,1L_Cola,395003,91,10.5,4.2,17.57416720964458,0,0
2024-02-21,1L_Cola,395003,98,10.5,4.2,19.95853601618018,0,0
2024-02-22,1L_Cola,395003,87,10.5,4.2,18.9176294538006,0,0
2024-02-23,1L_Cola,395003,95,10.5,4.2,20.545194925264976,0,0
2024-02-24,1L_Cola,395003,151,10.5,4.2,20.74241721125368,1,1
2024-02-25,1L_Cola,395003,117,10.5,4.2,21.101165577557058,1,0
2024-02-26,1L_Cola,395003,96,10.5,4.2,22.8402277019745,0,0
2024-02-27,1L_Cola,395003,113,10.5,4.2,16.80897590312406,0,1
2024-02-28,1L_Cola,395003,88,10.5,4.2,20.24983818870569,0,0
2024-02-29,1L_Cola,395003,92,10.5,4.2,22.047338388617813,0,0
2024-03-01,1L_Cola,395003,91,10.5,4.2,18.034197970992608,0,0
2024-03-02,1L_Cola,395003,122,10.5,4.2,23.19021064536938,1,0
2024-03-03,1L_Cola,395003,108,10.5,4.2,20.866484891767463,1,0
2024-03-04,1L_Cola,395003,84,10.5,4.2,21.911367709347246,0,0
2024-03-05,1L_Cola,395003,95,10.5,4.2,24.240599442612396,0,0
2024-03-06,1L_Cola,395003,137,10.5,4.2,25.163022422497946,0,1
2024-03-07,1L_Cola,395003,84,10.5,4.2,24.083828852637357,0,0
2024-03-08,1L_Cola,395003,123,10.5,4.2,20.673583660464175,0,1
2024-03-09,1L_Cola,395003,122,10.5,4.2,24.315321680691376,1,0
2024-03-10,1L_Cola,395003,176,10.5,4.2,24.623749535621386,1,1
2024-03-11,1L_Cola,395003,97,10.5,4.2,24.371472602587673,0,0
2024-03-12,1L_Cola,395003,104,10.5,4.2,26.538856923160886,0,0
2024-03-13,1L_Cola,395003,99,10.5,4.2,23.965572806865193,0,0
2024-03-14,1L_Cola,395003,92,10.5,4.2,26.78990131593266,0,0
2024-03-15,1L_Cola,395003,106,10.5,4.2,26.947091952875915,0,0
2024-03-16,1L_Cola,395003,128,10.5,4.2,25.707782277054857,1,0
2024-03-17,1L_Cola,395003,128,10.5,4.2,25.076954418048985,1,0
2024-03-18,1L_Cola,395003,120,10.5,4.2,25.582153474307713,0,0
2024-03-19,1L_Cola,395003,94,10.5,4.2,28.227781187594413,0,0
2024-03-20,1L_Cola,395003,111,10.5,4.2,27.143086304469772,0,0
2024-03-21,1L_Cola,395003,95,10.5,4.2,23.107085754503267,0,0
2024-03-22,1L_Cola,395003,103,10.5,4.2,26.140070216121075,0,0
2024-03-23,1L_Cola,395003,124,10.5,4.2,23.820928814994367,1,0
2024-03-24,1L_Cola,395003,122,10.5,4.2,24.383846490837076,1,0
2024-03-25,1L_Cola,395003,97,10.5,4.2,25.118631790194407,0,0
2024-03-26,1L_Cola,395003,98,10.5,4.2,23.219882936117063,0,0
2024-03-27,1L_Cola,395003,91,10.5,4.2,24.386568088699686,0,0
2024-03-28,1L_Cola,395003,110,10.5,4.2,29.411355568416187,0,0
2024-03-29,1L_Cola,395003,98,10.5,4.2,25.227419098938537,0,0
2024-03-30,1L_Cola,395003,125,10.5,4.2,28.421981895948004,1,0
2024-03-31,1L_Cola,395003,127,10.5,4.2,27.225945778019504,1,0
2024-04-01,1L_Cola,395003,111,10.5,4.2,28.157547438655758,0,0
2024-04-02,1L_Cola,395003,102,10.5,4.2,28.413671566548423,0,0
2024-04-03,1L_Cola,395003,102,10.5,4.2,25.490031651611098,0,0
2024-04-04,1L_Cola,395003,102,10.5,4.2,29.249881376495207,0,0
2024-04-05,1L_Cola,395003,104,10.5,4.2,25.25453494580404,0,0
2024-04-06,1L_Cola,395003,176,10.5,4.2,26.49128069194694,1,1
2024-04-07,1L_Cola,395003,141,10.5,4.2,29.213265380732345,1,0
2024-04-08,1L_Cola,395003,136,10.5,4.2,26.19558724877123,0,1
2024-04-09,1L_Cola,395003,102,10.5,4.2,24.449977612595973,0,0
2024-04-10,1L_Cola,395003,144,10.5,4.2,29.236061316363102,0,1
2024-04-11,1L_Cola,395003,107,10.5,4.2,25.56763988618262,0,0
2024-04-12,1L_Cola,395003,104,10.5,4.2,30.214919613312464,0,0
2024-04-13,1L_Cola,395003,134,10.5,4.2,28.410788893080003,1,0
2024-04-14,1L_Cola,395003,132,10.5,4.2,29.842052084291407,1,0
2024-04-15,1L_Cola,395003,107,10.5,4.2,29.96006783986987,0,0
2024-04-16,1L_Cola,395003,109,10.5,4.2,30.995870777378073,0,0
2024-04-17,1L_Cola,395003,110,10.5,4.2,30.860440297055714,0,0
2024-04-18,1L_Cola,395003,139,10.5,4.2,27.75397214400489,0,1
2024-04-19,1L_Cola,395003,107,10.5,4.2,29.44959455425137,0,0
2024-04-20,1L_Cola,395003,142,10.5,4.2,30.754429371658112,1,0
2024-04-21,1L_Cola,395003,143,10.5,4.2,33.09688963731787,1,0
2024-04-22,1L_Cola,395003,114,10.5,4.2,31.624191695995094,0,0
2024-04-23,1L_Cola,395003,149,10.5,4.2,33.18221977074702,0,1
2024-04-24,1L_Cola,395003,105,10.5,4.2,31.44063460428958,0,0
2024-04-25,1L_Cola,395003,116,10.5,4.2,32.989963584909944,0,0
2024-04-26,1L_Cola,395003,114,10.5,4.2,31.445884060891093,0,0
2024-04-27,1L_Cola,395003,145,10.5,4.2,33.17494564932077,1,0
2024-04-28,1L_Cola,395003,131,10.5,4.2,30.51763901298121,1,0
2024-04-29,1L_Cola,395003,113,10.5,4.2,34.48114972656599,0,0
2024-04-30,1L_Cola,395003,103,10.5,4.2,32.48602385783056,0,0
2024-05-01,1L_Cola,395003,103,10.5,4.2,28.8177338328189,0,0
2024-05-02,1L_Cola,395003,116,10.5,4.2,32.4797347743123,0,0
2024-05-03,1L_Cola,395003,101,10.5,4.2,27.670474656933422,0,0
2024-05-04,1L_Cola,395003,141,10.5,4.2,33.24559930417854,1,0
2024-05-05,1L_Cola,395003,187,10.5,4.2,33.88702918879573,1,1
2024-05-06,1L_Cola,395003,118,10.5,4.2,36.144755250459696,0,0
2024-05-07,1L_Cola,395003,103,10.5,4.2,31.342676821115983,0,0
2024-05-08,1L_Cola,395003,117,10.5,4.2,36.39489525802714,0,0
2024-05-09,1L_Cola,395003,96,10.5,4.2,32.59044942848132,0,0
2024-05-10,1L_Cola,395003,108,10.5,4.2,31.20917980376261,0,0
2024-05-11,1L_Cola,395003,128,10.5,4.2,31.83234683997202,1,0
2024-05-12,1L_Cola,395003,145,10.5,4.2,34.035218287916486,1,0
2024-05-13,1L_Cola,395003,113,10.5,4.2,31.253982174742656,0,0
2024-05-14,1L_Cola,395003,152,10.5,4.2,32.44511502773071,0,1
2024-05-15,1L_Cola,395003,120,10.5,4.2,33.89944120200339,0,0
2024-05-16,1L_Cola,395003,112,10.5,4.2,36.42002710508763,0,0
2024-05-17,1L_Cola,395003,123,10.5,4.2,35.11413600944923,0,0
2024-05-18,1L_Cola,395003,143,10.5,4.2,33.58520025256222,1,0
2024-05-19,1L_Cola,395003,139,10.5,4.2,34.70391861179504,1,0
2024-05-20,1L_Cola,395003,119,10.5,4.2,34.15720741712953,0,0
2024-05-21,1L_Cola,395003,104,10.5,4.2,31.456888884203416,0,0
2024-05-22,1L_Cola,395003,114,10.5,4.2,37.35162649606462,0,0
2024-05-23,1L_Cola,395003,156,10.5,4.2,37.0658529150252,0,1
2024-05-24,1L_Cola,395003,150,10.5,4.2,33.84841356530565,0,1
2024-05-25,1L_Cola,395003,132,10.5,4.2,33.16681917570711,1,0
2024-05-26,1L_Cola,395003,142,10.5,4.2,31.88004921197828,1,0
2024-05-27,1L_Cola,395003,114,10.5,4.2,35.45513532496688,0,0
2024-05-28,1L_Cola,395003,117,10.5,4.2,35.534476004235586,0,0
2024-05-29,1L_Cola,395003,108,10.5,4.2,32.72974076890927,0,0
2024-05-30,1L_Cola,395003,105,10.5,4.2,34.904891055494915,0,0
2024-05-31,1L_Cola,395003,117,10.5,4.2,36.09665189949634,0,0
2024-06-01,1L_Cola,395003,129,10.5,4.2,33.47770587517639,1,0
2024-06-02,1L_Cola,395003,139,10.5,4.2,34.16941509906286,1,0
2024-06-03,1L_Cola,395003,146,10.5,4.2,34.19957897696232,0,1
2024-06-04,1L_Cola,395003,122,10.5,4.2,33.16424268346807,0,0
2024-06-05,1L_Cola,395003,118,10.5,4.2,34.34709089228351,0,0
